BASE_YM,MDCL_TOID_CODE,MDCL_TOID_NM,MENU_LGLS_CODE,MENU_LGLS_NM,MENU_MDCL_CODE,MENU_MDCL_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT,AGEGRP_SEX_TOT_SELG_AMNT,MLE_Y20_BELO_USE_NCAS,MLE_Y20_USE_NCAS,MLE_Y30_USE_NCAS,MLE_Y40_USE_NCAS,MLE_Y50_USE_NCAS,MLE_Y60_ANM_USE_NCAS,WO_Y20_BELO_USE_NCAS,WO_Y20_USE_NCAS,WO_Y30_USE_NCAS,WO_Y40_USE_NCAS,WO_Y50_USE_NCAS,WO_Y60_ANM_USE_NCAS
202309,Q03,닭/오리요리,Z,기타,Z01,기타,23223453,432850867,695077790,871079103,931594754,641510864,8223933,323181616,367453310,481212488,515285120,371356808,2749688963,2048,31673,52222,67696,70703,47016,992,24207,28292,38082,38210,26970
202406,Q01,간이주점,K,적/꼬치류,K03,육류꼬치류,1588300,149016856,277760464,253540998,184176400,63819551,646300,104115648,127654694,109147507,75845546,25927809,37712863,139,12203,23659,21839,17080,5604,148,8776,11039,9963,7030,2605
202403,Q06,분식,B,면류,B06,라면류,3608500,38603238,63034089,78262370,76176775,31783700,1154800,22609925,29774475,37727275,30552475,11238100,288635022,813,8367,13336,17558,17031,6955,286,4571,6242,8399,6642,2379
202309,Q10,일식/수산물,T,빵/과자류,T31,타코/브리또/또띠아/랩류,,49400,116900,132800,69000,,,19000,60800,,167000,,,,13,22,11,10,,,5,16,,10,
202311,Q02,고기요리,B,면류,B02,냉면류,2955000,84218815,157714366,204430806,207380242,158137061,664900,50470739,77130545,99461142,104125902,85624127,619475930,610,14451,26131,33914,34274,25745,128,8403,12709,16450,17000,13841
202406,Q12,중식,I,조림류,I03,육류조림류,,558000,4116600,2738101,2322000,1375000,,1002000,1601700,792000,1047000,,,,23,132,83,68,34,,28,50,21,25,
202310,Q11,제과/제빵/떡/케익,V,주류,V05,소주류,20000,3436900,3611900,3944200,3933400,1799500,,1481584,848300,654000,1225000,399000,,4,690,735,841,884,396,,285,160,143,264,93
202307,Q01,간이주점,D,국/탕/찌개/전골류,D08,탕류,112900,134015241,123379187,108798156,91014813,22444900,922874,105893972,43575904,34803978,31545620,9561100,,39,8147,6971,6699,5855,1637,223,6564,2758,2434,2436,770
202312,Q02,고기요리,M,만두류,M03,육류만두류,,748100,2555394,2513907,2816200,1880900,35000,825107,639100,968200,1256550,807000,,,145,412,439,465,299,7,144,113,163,210,100
202401,Q13,커피/음료,W,음료류,W03,생수류,,105100,173000,296600,68107,52700,,81900,250900,299200,183100,50000,,,118,153,266,64,44,,92,223,274,169,52
202309,Q02,고기요리,B,면류,B02,냉면류,2329352,100312865,199225638,272255615,302020529,269479625,669200,64167355,98756939,136467122,152713452,145732169,828733245,426,16763,32207,43966,48218,41884,117,10489,15797,21872,24141,22346
202404,Q13,커피/음료,W,음료류,W09,전통음료류,,1954307,5063394,5270285,4999416,1799687,,2153252,4084697,3892857,4496441,1678852,,,448,1177,1219,1134,392,,461,896,901,1008,351
202309,Q01,간이주점,D,국/탕/찌개/전골류,D06,전골류,56000,28477700,16118996,7075200,3662198,1087000,,28724669,5279357,2109800,1767600,77000,,4,1505,896,460,222,74,,1421,295,165,126,7
202406,Q14,패스트푸드,T,빵/과자류,T36,피자류,947200,61694922,85289777,78085322,68911186,34012353,221200,51372535,55962174,58559536,64238674,35735269,97118721,73,4752,6284,5467,4782,2159,17,3682,3808,3961,4285,2187
202401,Q10,일식/수산물,V,주류,V05,소주류,443000,162188667,459916558,665348378,897456070,754710803,258000,107979870,169436127,185451946,257388670,193187175,23461071,95,31891,89850,134138,185761,158653,52,20785,32302,37357,53267,40480
202406,Q03,닭/오리요리,M,만두류,M03,육류만두류,,396500,1006200,984016,1219645,506727,,321500,287000,395593,269000,245836,,,121,216,207,238,87,,90,60,102,64,43
202308,Q03,닭/오리요리,E,구이류,E03,육류구이류,5457731,261232282,491252889,741123457,886023129,718280249,3312083,219175209,280211190,418936407,516065582,410348155,1212687573,413,17794,30567,45697,52159,34410,255,14738,17489,25972,29157,19182
202308,Q04,별식/퓨전요리,W,음료류,W13,탄산음료류,221300,11326044,15784325,12461071,10207784,4773247,111600,10719616,10678289,8426175,7164445,2758900,10594830,123,5268,7376,6044,4983,2383,53,4696,4828,4060,3474,1364
202404,Q08,유흥주점,W,음료류,W10,주스류,,774632,1253566,154700,613650,881000,,509632,421697,238000,380000,263500,,,173,245,25,70,93,,86,77,33,57,41
202309,Q13,커피/음료,S,떡류,S01,일반떡류,,1103100,2765248,2699000,2787508,1475790,29400,2929076,4001715,3651324,3610036,1548353,4680870,,184,458,584,669,319,9,540,821,848,715,240
202309,Q06,분식,A,밥류,A10,비빔밥류,1281000,12349100,21459100,39951162,63455623,46251650,591500,13758174,17552776,29990000,45943270,31753100,29399950,139,1556,2746,5121,8085,5820,61,1711,2203,3783,5758,3949
202310,Q04,별식/퓨전요리,Z,기타,Z01,기타,9574000,369176457,633990986,656424205,561557019,437262786,11672900,395871646,520695775,499358495,475940097,358530251,2609875423,1000,29726,47025,45725,37972,28183,1028,27796,35456,33044,30295,22031
202308,Q15,한식,A,밥류,A10,비빔밥류,496000,33813865,76076575,111848221,174767368,156565422,241000,41836238,59690220,74849079,106696659,78363753,28677190,48,2900,7022,10781,17282,15481,33,3332,5160,6978,10055,7412
202308,Q06,분식,B,면류,B02,냉면류,413000,9412693,18626393,26682864,30950485,30084084,265600,7930986,10088697,15557153,21639493,19842280,20362500,50,1230,2264,3276,3740,3515,33,1011,1213,1921,2615,2391
202401,Q03,닭/오리요리,V,주류,V03,맥주류,589000,134393464,239875609,353433966,464410366,288278590,119000,68362547,101607042,156955449,178431062,97123899,102562230,124,25860,47282,72823,97502,60734,23,13466,20299,32798,37511,20632
202406,Q02,고기요리,A,밥류,A13,주먹밥류,16000,5564610,8980730,8030379,5786910,1701416,,5788987,5366756,4135968,3385217,670778,,4,1391,2239,2087,1517,447,,1396,1310,1046,847,185
202403,Q02,고기요리,B,면류,B02,냉면류,2154201,109727152,245597526,325528052,340332734,285742827,542602,66885251,121731054,155122939,171214135,155498427,801537681,398,18555,40034,53174,55312,45875,102,11038,19650,25248,27565,24780
202403,Q11,제과/제빵/떡/케익,L,전/부침류,L02,야채전/부침류,,199000,1500220,1830000,3199572,4102000,,375500,1535110,1956435,3245910,5168000,,,19,139,174,298,374,,38,147,219,349,485
202307,Q12,중식,M,만두류,M01,수산물만두류,,689300,884000,955400,891800,689500,,1281200,1482700,742000,779200,783500,,,83,104,109,110,71,,164,182,91,93,91
202310,Q08,유흥주점,N,회류,N01,수산물생회류,,536000,1656577,278000,725000,,,862000,100000,74000,,,,,19,71,12,17,,,37,5,5,,
202312,Q15,한식,R,묵류,R01,어묵류,34000,1865100,3357171,3333700,2119600,384800,13800,1538000,1437071,1369700,755700,318000,1954800,12,909,1280,1173,743,247,10,728,675,628,422,152
202404,Q07,양식,B,면류,B08,소바류,539800,13236664,16974380,19287705,15513821,12311613,595700,11642953,12871895,13676680,13443575,8959606,36366059,73,1467,1960,2181,1710,1364,77,1271,1441,1568,1540,1006
202307,Q01,간이주점,U,과일/샐러드류,U01,과일류,100000,52206669,50450378,58195656,60190474,13625800,,25005780,11276261,10134879,8959200,1550500,,5,3296,3060,3748,3553,716,,1717,690,710,535,80
202404,Q13,커피/음료,T,빵/과자류,T22,초콜릿류,,695970,1472563,1492406,922300,229000,,2873479,2641066,2183260,1379013,210900,,,110,252,275,172,44,,466,452,393,253,45
202403,Q01,간이주점,G,튀김류,G03,육류튀김류,305400,255203375,245748327,180742363,161126748,68523251,42500,140797869,89035708,68134537,66045504,25431686,125965747,20,17095,16099,11871,10173,4154,4,9567,5766,4436,4118,1534
202402,Q02,고기요리,D,국/탕/찌개/전골류,D06,전골류,36000,22880905,82980242,112285576,174509403,166776241,147000,33153741,45219954,43463499,68961995,51563662,16557000,4,1009,3641,5018,7730,7426,5,1365,2034,2028,3299,2384
202404,Q11,제과/제빵/떡/케익,W,음료류,W12,커피류,262000,91905726,215646575,200145015,225687578,219957832,910290,184157476,279060715,246374937,286121274,214185262,438662081,74,21468,49967,47416,52561,49317,185,39408,61067,56211,64450,46911
202307,Q13,커피/음료,A,밥류,A04,덮밥류,12000,340900,1370950,794300,1091900,576650,,865950,1107260,1058863,1443850,717500,,4,45,222,121,142,91,,114,199,164,206,127
202310,Q08,유흥주점,E,구이류,E03,육류구이류,,3610734,6306136,3002600,1632100,640000,80000,3840040,2775740,341987,346800,,,,264,326,142,84,36,4,219,152,11,39,
202310,Q15,한식,V,주류,V02,동동주/막걸리류,48000,10143741,27896077,56303656,119846195,146869279,,7881500,12973686,19434300,35275940,26550107,,13,2052,6108,13639,29618,36572,,1407,2664,4556,8262,6393
202403,Q03,닭/오리요리,G,튀김류,G01,수산물튀김류,,666200,1760400,3799000,5382600,2399300,,441000,687500,1600700,1067800,518400,,,52,238,468,575,246,,45,92,188,129,52
202310,Q11,제과/제빵/떡/케익,W,음료류,W09,전통음료류,,198100,735100,735200,861300,386200,,443600,653600,972800,1022500,447000,,,44,156,170,202,79,,97,141,226,191,92
202401,Q10,일식/수산물,A,밥류,A14,초밥류,3873290,198482404,300843426,308756938,353484462,290624809,5839573,202275258,213141533,222622389,261580010,175784893,1173245200,594,32483,45429,48761,42165,28115,1094,31558,31106,34223,32015,17722
202309,Q11,제과/제빵/떡/케익,M,만두류,M01,수산물만두류,,734800,2249900,3892167,4220133,2473267,,1380500,2750074,4218967,4098733,2272500,1630000,,133,393,688,754,427,,235,484,763,729,402
202311,Q10,일식/수산물,E,구이류,E03,육류구이류,1349610,40770467,100688030,124298155,170604433,126987907,708660,37614255,45339019,48403678,82315918,56542500,32006329,185,4081,6956,7795,9071,5015,72,3198,3130,3126,4177,2027
202401,Q01,간이주점,A,밥류,A12,일반밥류,71500,7788875,7715708,7352513,8915575,4460381,23000,3954600,3435493,3248068,3877540,2256500,,58,6176,4963,5449,6747,3634,17,2737,1813,1998,2319,1135
202307,Q06,분식,B,면류,B01,국수류,3082000,117015850,291287017,475190083,721260877,831208926,908500,96562406,190733484,291471722,441010891,467851136,662030385,392,13967,34010,56831,85619,96079,126,11438,22352,35297,52358,54249
202402,Q02,고기요리,V,주류,V03,맥주류,408000,173094011,499326090,594323384,636550285,389262820,348000,115865349,228687110,252332303,266616491,146959973,474241338,89,35312,101508,123625,133980,82212,75,23329,46139,52621,56248,31037
202401,Q01,간이주점,R,묵류,R01,어묵류,7400,24825250,56598203,42789200,28734450,3677850,33700,21058163,25481096,14475717,7825762,1024300,,5,6940,16547,11323,7265,839,14,5838,7350,4059,2210,347
202405,Q14,패스트푸드,W,음료류,W11,차류,131600,2049992,3727852,3527790,4582206,3999972,45500,4404167,5407871,5419659,9134097,4954487,1001300,37,511,768,783,919,701,10,949,1098,1187,1756,888
202308,Q13,커피/음료,W,음료류,W07,우유/요거트류,404059,13929307,22345604,25957689,30618307,20660722,864901,19827799,21762462,28336305,33903246,21500700,72774338,88,2670,4457,5251,5881,3855,189,3790,4349,5631,6475,4105
202405,Q04,별식/퓨전요리,G,튀김류,G03,육류튀김류,20500,7786520,14691179,12652823,7594926,2897500,,9647832,10845065,9190026,5952024,3227100,4843984,4,904,1744,1550,936,338,,1222,1521,1282,814,367
202311,Q10,일식/수산물,W,음료류,W10,주스류,,116400,569500,200700,88000,10000,,189600,449500,73500,72000,,,,78,55,90,63,5,,128,55,41,32,
202406,Q01,간이주점,N,회류,N01,수산물생회류,,62688558,124923700,81254918,62165419,17150530,14500,48437328,52996416,24243311,14740560,3159800,,,2025,3834,2489,1861,552,5,1540,1631,711,432,79
202309,Q10,일식/수산물,B,면류,B01,국수류,88000,1379728,5827093,11628275,21636033,23127371,,920960,2794559,4692000,9362880,8843500,,10,203,979,2032,3729,4007,,112,469,813,1616,1562
202406,Q04,별식/퓨전요리,A,밥류,A01,국밥류,3912700,85908270,176246500,234537351,273956033,257049800,454500,38174294,70529194,90200800,101046460,90849100,416577685,405,8912,18189,24600,29013,27357,48,3898,7255,9445,10631,9594
202402,Q15,한식,F,볶음류,F03,육류볶음류,2237500,46315714,106389160,140743203,179377137,127526884,274000,26463343,46337621,55667529,67734191,37970254,96361600,227,4144,9336,11981,14989,10482,27,2279,3944,4660,5534,3010
202406,Q10,일식/수산물,B,면류,B09,수제비류,,474000,4225500,8177809,19262600,23382600,,718500,3119924,6618256,15756700,16653215,,,66,676,1061,2359,2822,,101,392,743,1744,1860
202309,Q14,패스트푸드,G,튀김류,G02,야채/채소튀김류,101900,3727958,6029943,5244310,3429952,1065460,20000,4748780,4769803,4925343,3081440,973560,5077270,33,1350,1878,1698,1277,442,9,1406,1506,1555,1187,431
202312,Q15,한식,B,면류,B01,국수류,2363000,27044371,34779508,42062307,55826919,38113849,718000,18605490,17723138,22771016,27284965,16544995,74482223,274,3440,4561,5561,7342,5011,86,2273,2188,2885,3497,2114
202312,Q11,제과/제빵/떡/케익,T,빵/과자류,T17,일반빵류,1234137,37881906,78325657,105709924,114920458,103754166,2774332,64130891,103481357,133632004,145672989,113322176,672489467,457,11699,24177,33059,35418,32729,952,20340,31868,42336,44630,35049
202404,Q10,일식/수산물,R,묵류,R02,야채/채소묵류,,30500,102000,147000,257000,136000,,45000,57500,99500,44000,25000,,,5,20,33,53,25,,5,10,25,8,5
202312,Q10,일식/수산물,F,볶음류,F03,육류볶음류,808800,20736890,29202700,30958945,43530145,36775645,785400,23912135,20032600,19788800,26465106,26812300,103600780,59,1364,2212,2361,3347,2855,51,1494,1408,1517,1976,2065
202402,Q02,고기요리,A,밥류,A10,비빔밥류,395300,27777157,70247313,79305610,107444243,109367483,262000,23642401,43444452,42054857,57308210,45828956,49056476,42,3192,8362,9066,11395,10650,24,2638,4803,4518,5935,4438
202401,Q10,일식/수산물,W,음료류,W13,탄산음료류,400100,32466044,50524517,49508919,54716067,38197967,562100,29363604,28014944,25216388,30537049,18180030,38914010,203,15368,23847,23999,26940,18891,262,13550,13036,12263,14940,9034
202401,Q08,유흥주점,B,면류,B15,파스타/스파게티류,,2396566,4048409,804889,547250,99000,,6575068,5720344,1260400,651600,,,,145,228,53,32,5,,416,307,61,42,
202309,Q15,한식,T,빵/과자류,T29,크림빵류,,,72900,118195,234140,200405,,70000,72100,173900,407699,263070,,,,24,30,67,49,,14,14,39,96,66
202402,Q10,일식/수산물,Z,기타,Z01,기타,18706286,960281837,2387585680,2956396863,3690641071,3441073563,22567341,887788709,1396789785,1493105863,1976580494,1775351941,5055001526,1954,84048,161288,179911,203302,191694,2682,79523,103502,109963,123354,111522
202308,Q07,양식,W,음료류,W12,커피류,50100,8520399,18316026,16365977,20392088,15810584,161100,18196188,24543089,19610607,23428525,12732742,31127193,13,1638,3639,3525,4453,3378,42,3359,4881,4268,5118,2689
202402,Q14,패스트푸드,V,주류,V03,맥주류,27600,9333032,16087407,14146486,12340165,2086740,,6175495,9279982,5882782,4744697,692700,,4,1548,2710,2588,2316,314,,1002,1427,940,716,135
202403,Q14,패스트푸드,D,국/탕/찌개/전골류,D06,전골류,,,,252000,80000,,,,,,72000,,,,,,4,4,,,,,,8,
202307,Q10,일식/수산물,V,주류,V03,맥주류,232000,62108559,190432538,253360652,339520434,228882647,113000,56413273,98372376,110826804,142744577,73591466,16821000,51,11826,36015,50455,69867,47707,23,10497,18371,22426,29407,15479
202311,Q13,커피/음료,W,음료류,W09,전통음료류,14800,1502357,3441286,2731547,2430590,688600,,1910034,2260210,2081546,1737700,599700,280868,4,340,819,639,585,160,,448,493,481,364,119
202310,Q02,고기요리,V,주류,V02,동동주/막걸리류,,2430500,8587219,16197645,35361282,52786613,,2326500,4284397,6119930,9579722,9677166,,,506,1930,3897,8685,13098,,429,912,1447,2346,2327
202405,Q14,패스트푸드,W,음료류,W06,에이드류,,2648043,7460419,9412510,7116048,2422758,109000,7844420,10565685,12142923,11618270,3381363,2937464,,479,1336,1671,1247,403,16,1316,1793,2168,2042,559
202402,Q01,간이주점,D,국/탕/찌개/전골류,D07,찌개류,,56368744,32824471,19449300,20583426,6154400,,24087963,7623700,4370400,4080400,1077600,,,3469,2078,1500,1693,598,,1449,610,414,444,124
202405,Q01,간이주점,W,음료류,W13,탄산음료류,650000,129830324,96326709,55796099,40343793,14779684,389765,85611691,40046740,26157542,21463123,6417513,81669763,305,58046,41848,25082,18249,6561,193,37555,17308,11865,9644,2861
202401,Q06,분식,B,면류,B01,국수류,1751400,44262549,94105991,148415048,195863762,188699350,357500,32683793,61584953,98537572,118325478,102265722,173180057,259,5826,12127,19739,26358,24940,52,4257,8021,13490,16305,13809
202403,Q11,제과/제빵/떡/케익,T,빵/과자류,T05,머랭류,161800,5615645,15136316,15011581,7889181,2307357,619880,12024036,14451744,17059812,8043857,2166362,1068000,64,1263,3434,3975,1999,751,265,3775,4398,5422,2492,713
202406,Q13,커피/음료,T,빵/과자류,T02,과자류,134900,1457350,3259072,4645192,4262526,3914800,62400,3751500,5164306,5565600,4797823,3211903,944124,88,427,891,1377,1073,973,45,900,1451,1716,1283,856
202308,Q01,간이주점,H,찜류,H05,난찜류,,5154100,2169000,2046200,2444900,329500,,3666800,1158300,907000,475100,93900,,,891,376,380,455,49,,624,180,165,92,22
202402,Q10,일식/수산물,B,면류,B13,칼국수류,45000,3488500,13743953,23983941,35020764,33628365,,3380000,8391653,12372806,20700558,16666000,10000,4,472,1930,3377,4694,3926,,432,1189,1677,2552,1925
202406,Q15,한식,G,튀김류,G02,야채/채소튀김류,24000,1912000,3552120,3487800,4733610,6103500,,2132500,2564554,2444636,2608500,2794200,,12,217,440,434,500,527,,293,344,369,290,252
202312,Q15,한식,E,구이류,E01,수산물구이류,79000,21386311,79553330,135001609,214940416,231746432,116000,17061200,51346265,74799200,136983720,130752967,30322500,4,1495,4834,8320,12934,13338,12,1196,3159,4687,8222,7505
202403,Q14,패스트푸드,A,밥류,A06,리조또류,,555800,2454650,2159900,807200,292420,,1801100,4382404,2442811,1996140,338857,,,43,122,98,41,16,,106,203,131,109,16
202309,Q03,닭/오리요리,F,볶음류,F04,김치볶음류,,430000,352000,1028000,2452500,158000,,195800,176000,417000,438000,,,,31,24,69,163,11,,13,12,29,32,
202404,Q04,별식/퓨전요리,G,튀김류,G03,육류튀김류,45800,7238321,14794846,12384646,7105902,3081100,,8176672,11461467,8495846,6237320,2708546,,14,803,1785,1551,965,354,,1028,1526,1213,864,266
202311,Q01,간이주점,V,주류,V05,소주류,3647300,1067021973,955770703,767784826,596234335,208098014,1764600,549117579,308213534,233848274,194117235,74382152,1052145790,738,211452,187194,154655,121386,42486,347,106903,59401,46855,39133,15045
202310,Q11,제과/제빵/떡/케익,V,주류,V03,맥주류,,2739200,4218374,4667511,4867080,901540,,2297448,3155064,2106500,2190440,316800,,,515,811,936,981,198,,427,559,418,412,55
202401,Q01,간이주점,C,죽류,C03,육류죽류,,186000,38000,,,,,0,,,,,,,49,28,,,,,15,,,,
202402,Q13,커피/음료,T,빵/과자류,T29,크림빵류,,751420,2483734,2743794,3367542,2408046,,2768966,3114272,3814540,4380554,2237680,2231200,,145,579,674,824,646,,562,702,929,1141,584
202405,Q11,제과/제빵/떡/케익,B,면류,B15,파스타/스파게티류,,72000,1381640,2147140,1088800,136500,,855431,2936191,3289357,2316675,252000,,,11,95,135,76,8,,78,225,217,162,14
202308,Q04,별식/퓨전요리,C,죽류,C02,야채/채소죽류,,176000,1696500,3210143,6036200,8349000,6000,471500,2367661,3933893,6385238,9913800,,,81,296,444,800,1075,4,181,464,551,902,1316
202404,Q01,간이주점,F,볶음류,F01,수산물볶음류,,13922642,26767883,26908037,21804598,4670900,,10662705,9794492,9740895,7630250,2924900,,,803,1524,1514,1180,276,,612,589,581,423,164
202404,Q01,간이주점,A,밥류,A09,볶음밥류,30000,9759002,12276972,8056595,5453900,1544600,8000,6848255,5068034,2910596,2138000,628900,2688750,12,1570,1910,1379,999,322,4,997,792,509,439,122
202401,Q06,분식,F,볶음류,F01,수산물볶음류,,526000,1512000,2527500,5627000,3854500,,606000,1577500,2704000,3591500,2310000,,,37,97,176,390,263,,44,106,193,272,182
202405,Q11,제과/제빵/떡/케익,T,빵/과자류,T04,마늘빵류,15400,1773461,6636708,9034523,9699523,8671161,11700,3399146,8239240,12444985,12677425,11084755,2323052,6,411,1303,1876,2053,1751,4,773,1700,2731,2711,2308
202401,Q14,패스트푸드,U,과일/샐러드류,U02,샐러드류,44400,4513381,15370281,11391985,11796382,4541708,579400,26370356,30604263,19799977,23814213,5375851,2600130,6,613,1958,1372,1294,427,72,3111,3449,2035,2332,462
202403,Q14,패스트푸드,T,빵/과자류,T10,베이글류,,893900,1598742,1237800,1194080,522200,,4316911,3795990,2744217,1913150,492934,,,201,376,325,296,132,,978,927,708,496,115
202405,Q15,한식,Y,추가/사리,Y01,추가/사리,647000,14850129,34182009,47392561,58160488,45714403,80500,8374273,16683615,22413816,24911961,19028801,55667876,355,7645,14264,18640,21959,16436,52,4323,6651,8719,9527,6278
202307,Q07,양식,W,음료류,W13,탄산음료류,940500,26278940,31625427,20915487,15581564,5320820,1581434,32085313,24614120,19032976,13734126,4697783,56502511,436,10854,12451,8780,6572,2129,681,12657,9452,7957,5776,1899
202308,Q02,고기요리,L,전/부침류,L05,계란전/부침류,120000,1665300,3687326,4474000,3935100,1388600,,1703600,1609100,1514500,1109800,242000,,12,222,644,922,695,207,,231,286,299,182,35
202401,Q08,유흥주점,F,볶음류,F03,육류볶음류,,369000,449575,,,,,454500,,,,,,,37,29,,,,,44,,,,
202404,Q11,제과/제빵/떡/케익,D,국/탕/찌개/전골류,D06,전골류,168000,2766900,13665000,22421800,35212700,43334300,,2273400,9709300,18397000,29436343,37777100,,5,164,858,1362,2105,2520,,145,597,1163,1835,2265
202312,Q14,패스트푸드,T,빵/과자류,T11,샌드위치류,19600,1501300,4416139,5329915,4832603,1998535,,6992975,10247980,9901602,9567187,3320469,2464700,4,211,629,866,715,315,,785,1331,1478,1354,519
202405,Q12,중식,Z,기타,Z01,기타,16991085,320886470,638638095,711543332,645577167,594008740,37682487,375035651,419829918,411625051,384843581,323634811,4633225147,13105,81659,95714,129107,105493,51205,60973,186990,95531,153823,88369,36289
202402,Q04,별식/퓨전요리,V,주류,V05,소주류,39000,30375724,83380841,128905413,188205214,167984675,148000,11759556,24588136,32633844,40941948,33274439,40804000,8,6358,17469,27725,41102,37187,33,2395,5066,6934,8861,7279
202402,Q07,양식,A,밥류,A14,초밥류,,49000,198324,500000,281000,,,168000,613900,387000,528400,,,,4,27,46,23,,,8,47,37,32,
202405,Q09,음식배달서비스,B,면류,B10,우동류,,,74500,255500,252500,65000,,,48000,108500,68000,98000,,,,11,38,37,10,,,7,16,10,14
202307,Q01,간이주점,V,주류,V09,칵테일류,107000,117241888,151038595,106338332,58512002,4588204,249500,135108173,84925691,50397517,27392259,2989800,3698107,14,14520,18968,13986,7637,567,31,16858,10672,6620,3589,391
202401,Q01,간이주점,W,음료류,W10,주스류,23500,2539860,873822,353100,326000,113500,,1261507,434164,34000,185600,53200,,14,1316,234,119,77,21,,560,112,21,48,10
202308,Q01,간이주점,B,면류,B08,소바류,,5634190,4689028,1795700,1358714,731800,,6405702,3255014,577500,764000,75500,,,439,378,165,128,81,,473,265,46,82,10
202402,Q02,고기요리,W,음료류,W13,탄산음료류,2521671,88437204,141950427,152779485,149904430,93847013,1042105,57232435,70141049,78513597,74243469,48905098,618215084,1168,43410,69770,75831,74763,46819,503,27983,34368,38993,37012,24467
202308,Q13,커피/음료,B,면류,B15,파스타/스파게티류,,2155500,7685839,11791180,9205460,5247400,,6997764,14550336,16846249,16486612,9323164,,,124,437,637,505,268,,423,843,953,921,495
202312,Q01,간이주점,L,전/부침류,L05,계란전/부침류,,26292288,26420589,21267294,16914594,2306900,,16394188,6696957,5462000,4577329,470600,,,2161,2130,1843,1454,196,,1338,511,428,380,40
202401,Q01,간이주점,N,회류,N02,수산물숙회류,,878400,4071200,4080500,5140100,765000,,527900,532600,398900,218000,,,,54,199,179,210,15,,26,25,18,9,
202309,Q01,간이주점,R,묵류,R01,어묵류,30000,24541264,44198752,31612376,16998338,1103300,55500,20069490,18496152,10059400,4849438,493300,,15,7153,12657,8469,4261,290,28,6202,5969,2922,1440,168
202312,Q10,일식/수산물,I,조림류,I03,육류조림류,4000,282500,334130,193000,776000,594000,23000,283500,126000,218000,476000,,,4,274,258,27,51,13,23,241,120,20,32,
